0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25,0.6875,0.4375,0.0625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96875,1.1582,1.17578,0.992188,0.417969,0.273438,0.0507812,0.0283203,0.00195312,0.000976562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03076,0.819092,0.904205,1.23627,1.26184,0.924744,0.730621,0.278442,0.184814,0.0386963,0.0227356,0.00250244,0.00134277,6.10352e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10551,1.14535,0.905224,0.82173,0.99794,1.14017,1.24357,1.14906,0.697647,0.534206,0.193321,0.129505,0.029129,0.017663,0.0024395,0.00136852,0.000106812,5.62668e-05,1.90735e-06,9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.909387,0.962392,1.08335,1.0915,0.972289,0.820275,0.88881,1.19479,1.26012,1.11188,0.968073,0.521169,0.391869,0.137453,0.0926797,0.0218815,0.0135564,0.00215214,0.00124532,0.00012809,7.00355e-05,4.23193e-06,2.20537e-06,5.96046e-08,2.98023e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10917,1.03274,0.873228,0.929711,1.1406,1.13374,0.896697,0.824546,0.945392,1.06843,1.26769,1.24428,0.937069,0.784922,0.388819,0.288902,0.0992606,0.0672545,0.0164498,0.0103525,0.0018087,0.00107096,0.000131208,7.3785e-05,6.04242e-06,3.25032e-06,1.60187e-07,8.28877e-08,1.86265e-09,9.31323e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.900642,1.07661,1.11249,0.938985,0.875705,1.01015,1.10704,1.08757,0.984184,0.814297,0.848181,1.11694,1.21159,1.22817,1.1425,0.764442,0.62328,0.290478,0.214038,0.0724715,0.0492905,0.0123868,0.00788998,0.00147922,0.000891645,0.00012354,7.10231e-05,7.08108e-06,3.9062e-06,2.6566e-07,1.41299e-07,5.87897e-09,3.0268e-09,5.82077e-11,2.91038e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0229,0.929835,0.962199,1.05834,1.07225,0.978639,0.881307,0.949532,1.14249,1.13859,0.925735,0.844499,0.881069,0.979185,1.23415,1.26823,1.11985,1.00097,0.611691,0.488943,0.217491,0.159272,0.0533474,0.0363949,0.00934471,0.0060095,0.00118969,0.000727459,0.000110523,6.46851e-05,7.42339e-06,4.18012e-06,3.51269e-07,1.91113e-07,1.11122e-08,5.86169e-09,2.11003e-10,1.0823e-10,1.81899e-12,9.09495e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978396,1.09271,1.03358,0.896929,0.938977,1.10769,1.09938,0.913924,0.872297,1.01256,1.10094,1.10839,1.02294,0.822753,0.818466,1.02,1.12505,1.2693,1.24336,0.980232,0.849948,0.483579,0.380719,0.163235,0.118973,0.03952,0.0270299,0.00706274,0.00457759,0.000946444,0.000585568,9.56162e-05,5.67942e-05,7.25242e-06,4.15449e-06,4.06857e-07,2.25606e-07,1.63821e-08,8.82056e-09,4.47869e-10,2.34763e-10,7.44649e-12,3.80851e-12,5.68434e-14,2.84217e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.936919,0.91353,1.06037,1.09505,0.955402,0.900029,1.00827,1.08684,1.05201,0.963834,0.881367,0.942054,1.13427,1.14798,0.974814,0.885335,0.831835,0.895374,1.15475,1.22853,1.23221,1.16054,0.834074,0.706237,0.379297,0.295065,0.1228,0.0891663,0.0294256,0.0201686,0.00534732,0.00348838,0.000747358,0.00046697,8.08176e-05,4.86063e-05,6.75365e-06,3.92547e-06,4.32289e-07,2.43629e-07,2.08063e-08,1.14013e-08,7.28807e-10,3.89232e-10,1.75397e-11,9.14824e-12,2.59348e-13,1.32339e-13,1.77636e-15,8.88178e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
