0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.1875,-0.25,0.3125,0.5625,0.9375,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.130859,0.03125,-0.158203,-0.175781,0.0078125,0.582031,0.726562,0.949219,0.97168,0.998047,0.999023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.142334,-0.0307617,0.180908,0.0957947,-0.236267,-0.261841,0.0752563,0.269379,0.721558,0.815186,0.961304,0.977264,0.997498,0.998657,0.999939,0.999969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.122549,-0.105515,-0.14535,0.0947762,0.17827,0.00205994,-0.140171,-0.243568,-0.149059,0.302353,0.465794,0.806679,0.870495,0.970871,0.982337,0.997561,0.998631,0.999893,0.999944,0.999998,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0262631,0.0906134,0.0376083,-0.0833455,-0.0914966,0.0277106,0.179725,0.11119,-0.194787,-0.260116,-0.11188,0.0319274,0.478831,0.608131,0.862547,0.90732,0.978118,0.986444,0.997848,0.998755,0.999872,0.99993,0.999996,0.999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0244308,-0.109165,-0.0327428,0.126772,0.070289,-0.1406,-0.133738,0.103303,0.175454,0.0546081,-0.068426,-0.267687,-0.244283,0.0629306,0.215078,0.611181,0.711098,0.900739,0.932746,0.98355,0.989647,0.998191,0.998929,0.999869,0.999926,0.999994,0.999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.07325,0.0993584,-0.0766052,-0.112489,0.0610154,0.124295,-0.0101529,-0.107045,-0.0875682,0.0158156,0.185703,0.151819,-0.116937,-0.211588,-0.228167,-0.142496,0.235558,0.37672,0.709522,0.785962,0.927529,0.950709,0.987613,0.99211,0.998521,0.999108,0.999876,0.999929,0.999993,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0676026,-0.0228981,0.0701647,0.0378015,-0.0583435,-0.0722549,0.0213608,0.118693,0.0504678,-0.142492,-0.138587,0.0742651,0.155501,0.118931,0.0208154,-0.234146,-0.268233,-0.119851,-0.00097484,0.388309,0.511057,0.782509,0.840728,0.946653,0.963605,0.990655,0.99399,0.99881,0.999273,0.999889,0.999935,0.999993,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0857037,0.0216044,-0.0927101,-0.033581,0.103071,0.0610235,-0.10769,-0.0993848,0.086076,0.127703,-0.0125591,-0.10094,-0.108393,-0.0229406,0.177247,0.181534,-0.0199971,-0.125049,-0.269302,-0.243356,0.0197677,0.150052,0.516421,0.619281,0.836765,0.881027,0.96048,0.97297,0.992937,0.995422,0.999054,0.999414,0.999904,0.999943,0.999993,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.080689,0.0630813,0.0864704,-0.0603666,-0.095051,0.0445982,0.0999713,-0.00827118,-0.0868391,-0.0520101,0.0361658,0.118633,0.0579459,-0.134265,-0.147982,0.025186,0.114665,0.168165,0.104626,-0.154749,-0.228526,-0.232212,-0.160541,0.165926,0.293763,0.620703,0.704935,0.8772,0.910834,0.970574,0.979831,0.994653,0.996512,0.999253,0.999533,0.999919,0.999951,0.999993,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0195414,-0.0593569,-0.0231228,0.0570696,0.0379478,-0.0442228,-0.0637779,0.0151335,0.0946869,0.0337392,-0.112871,-0.0931569,0.0869992,0.127338,0.00775412,-0.0783074,-0.133474,-0.0710551,0.144704,0.184172,0.0748288,-0.0207879,-0.242484,-0.269383,-0.144792,-0.0444149,0.304495,0.422187,0.704068,0.772005,0.907417,0.93298,0.977999,0.984893,0.995945,0.99734,0.999413,0.99963,0.999933,0.999959,0.999994,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0187037,0.0764606,0.021776,-0.0823268,-0.0343585,0.0888806,0.0563172,-0.0895771,-0.08354,0.0728418,0.1036,-0.0258174,-0.0935525,-0.051878,0.0297485,0.124672,0.078963,-0.113772,-0.149214,-0.0333753,0.0555311,0.187283,0.164253,-0.0507971,-0.14316,-0.270218,-0.250461,-0.0287629,0.0855297,0.428581,0.532595,0.769949,0.824172,0.93006,0.949498,0.983494,0.988648,0.99692,0.99797,0.999541,0.999708,0.999945,0.999966,0.999995,0.999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0535329,-0.0728327,0.0547251,0.0778903,-0.0492987,-0.0836864,0.0339871,0.0851853,-0.0047677,-0.0734568,-0.0391675,0.0378622,0.0878915,0.025344,-0.113214,-0.0968523,0.0747354,0.122719,0.0399496,-0.0423533,-0.149218,-0.115258,0.08908,0.154914,0.147751,0.0781735,-0.164786,-0.230186,-0.242922,-0.184998,0.0987588,0.215919,0.535727,0.625111,0.821616,0.864572,0.947069,0.961861,0.987579,0.991446,0.997658,0.99845,0.999641,0.999771,0.999955,0.999972,0.999995,0.999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
